names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,cell_type
HU07G01835,-0.11179987,-1.4649366,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU03G01795,-0.11179987,-1.4141335,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU11G00594,-0.11179987,-1.4152803,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU01G00924,-0.11179987,-1.5926296,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU06G01157,-0.11179987,-1.1652015,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU02G03309,-0.11179987,-1.5669205,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU03G00330,-0.11179987,-1.2462626,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU02G00725,-0.11179987,-1.4012011,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU02G03016,-0.11179987,-1.0641787,0.9109820853325836,1.0,0.0037641154328732747,EX-LIKE
HU08G01522,-0.11187159,-0.6316125,0.91092522369541,1.0,0.030112923462986198,EX-LIKE
HU04G01910,-0.111943305,-1.4363384,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU02G00848,-0.111943305,-1.3234446,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU06G00848,-0.111943305,-1.3802224,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU09G01900,-0.111943305,-1.4410529,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU05G00435,-0.111943305,-1.347082,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU09G00043,-0.111943305,-1.2754245,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU06G01253,-0.111943305,-1.4612253,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU06G00655,-0.111943305,-1.3118798,0.9108683625144124,1.0,0.0037641154328732747,EX-LIKE
HU05G01935,-0.11208673,-1.2270168,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU02G00114,-0.11208673,-1.625449,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU09G01808,-0.11208673,-1.5296938,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU03G01618,-0.11208673,-1.583527,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU06G02344,-0.11208673,-1.8554461,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU05G00511,-0.11208673,-1.0679804,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU04G01159,-0.11208673,-1.7754912,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU06G02608,-0.11208673,-1.411038,0.9107546415221011,1.0,0.0037641154328732747,EX-LIKE
HU03G00563,-0.11223015,-1.8416357,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU02G01595,-0.11223015,-1.7639651,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU02G01257,-0.11223015,-1.8714961,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU02G00165,-0.11223015,-1.5659547,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU02G02023,-0.11223015,-1.5122083,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU04G01429,-0.11223015,-1.7745475,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU06G01141,-0.11223015,-1.712499,0.9106409223579596,1.0,0.0037641154328732747,EX-LIKE
HU03G02389,-0.1130907,-0.13524772,0.9099586458940216,1.0,0.02383939774153074,EX-LIKE
HU10G00495,-0.11344927,-0.060681775,0.9096743836014968,1.0,0.09912170639899624,EX-LIKE
HU05G01696,-0.11380783,-0.2128666,0.9093901328721528,1.0,0.02383939774153074,EX-LIKE
HU07G00587,-0.11430982,-22.410406,0.9089922013458981,1.0,0.0,EX-LIKE
HU03G00285,-0.11430982,-23.14777,0.9089922013458981,1.0,0.0,EX-LIKE
HU02G01753,-0.11430982,-23.065216,0.9089922013458981,1.0,0.0,EX-LIKE
HU02G00208,-0.11430982,-22.925562,0.9089922013458981,1.0,0.0,EX-LIKE
HU01G01692,-0.11430982,-22.933622,0.9089922013458981,1.0,0.0,EX-LIKE
HU04G02150,-0.11430982,-22.884094,0.9089922013458981,1.0,0.0,EX-LIKE
HU03G00257,-0.11430982,-23.230484,0.9089922013458981,1.0,0.0,EX-LIKE
HU01G02471,-0.11430982,-22.980045,0.9089922013458981,1.0,0.0,EX-LIKE
HU10G01877,-0.11430982,-23.279833,0.9089922013458981,1.0,0.0,EX-LIKE
HU06G01421,-0.11430982,-22.89928,0.9089922013458981,1.0,0.0,EX-LIKE
HU04G01657,-0.11430982,-22.98023,0.9089922013458981,1.0,0.0,EX-LIKE
HU02G00231,-0.11430982,-23.30868,0.9089922013458981,1.0,0.0,EX-LIKE
HU08G02080,-0.11430982,-22.455437,0.9089922013458981,1.0,0.0,EX-LIKE
HU03G00266,-0.11430982,-23.212202,0.9089922013458981,1.0,0.0,EX-LIKE
HU11G01370,-0.11430982,-23.17199,0.9089922013458981,1.0,0.0,EX-LIKE
HU06G01495,-0.11430982,-22.880186,0.9089922013458981,1.0,0.0,EX-LIKE
HU06G01395,-0.11430982,-23.22111,0.9089922013458981,1.0,0.0,EX-LIKE
HU04G00793,-0.11430982,-22.62646,0.9089922013458981,1.0,0.0,EX-LIKE
HU11G01403,-0.11430982,-22.62649,0.9089922013458981,1.0,0.0,EX-LIKE
HU10G01844,-0.11430982,-22.83498,0.9089922013458981,1.0,0.0,EX-LIKE
HU07G00579,-0.11430982,-22.726025,0.9089922013458981,1.0,0.0,EX-LIKE
HU09G00489,-0.11430982,-23.24308,0.9089922013458981,1.0,0.0,EX-LIKE
HU07G01083,-0.11430982,-23.29746,0.9089922013458981,1.0,0.0,EX-LIKE
HU02G01766,-0.11430982,-23.092646,0.9089922013458981,1.0,0.0,EX-LIKE
HU10G01441,-0.11430982,-22.88992,0.9089922013458981,1.0,0.0,EX-LIKE
HU05G01204,-0.11430982,-22.807564,0.9089922013458981,1.0,0.0,EX-LIKE
HU04G02107,-0.11430982,-22.547878,0.9089922013458981,1.0,0.0,EX-LIKE
