names,scores,logfoldchanges,pvals,pvals_adj,pct_in,pct_out,cluster,gene_idx
HU09G00361,21.181854,3.1368678,1.4039338856972368e-99,1.8630672880293238e-97,0.4504065040650376,0.09851945188218318,11,18676
HU10G00368,21.177559,2.8381374,1.5379933949405255e-99,2.0312498480321656e-97,0.47235772357723227,0.11726256103322898,11,16634
HU08G01405,21.127932,2.714009,4.404201262543118e-99,5.789124266191155e-97,0.48292682926828895,0.12151519924397046,11,24549
HU10G00932,21.056744,3.3421965,1.983455584083087e-98,2.558657703467182e-96,0.4430894308943061,0.08914789730666028,11,17198
HU01G00516,21.008526,2.462719,5.481097380176963e-98,7.037881288852225e-96,0.5089430894308906,0.15726886123798786,11,7482
HU04G01768,20.896954,2.5441692,5.707301809681144e-97,7.227945921986599e-95,0.5048780487804839,0.16010395337848268,11,6490
HU05G02052,20.815046,3.3027916,3.162447258473321e-96,3.950922284403494e-94,0.4325203252032494,0.08056386832571914,11,2051
HU06G02082,20.656677,2.5696573,8.501746448170319e-95,1.047981945511128e-92,0.4943089430894269,0.13876200976531333,11,22518
HU09G01733,20.62434,3.1787126,1.6597993346103535e-94,2.0369263073193874e-92,0.4325203252032494,0.0816664041581336,11,20048
HU05G01449,20.518646,2.807046,1.4673917231262192e-93,1.7694830191698125e-91,0.4617886178861756,0.10875728461174601,11,1448
HU03G00459,20.454758,2.990398,5.449329301114719e-93,6.514532248552446e-91,0.43902439024389966,0.08599779492833326,11,10228
HU05G00204,20.422554,3.3474195,1.0540782917528389e-92,1.2440366562453186e-90,0.417073170731705,0.06607339738541483,11,203
HU04G00226,20.38702,3.356073,2.1803130057874283e-92,2.5623297125217934e-90,0.4146341463414612,0.06237202709088057,11,4948
HU06G01765,20.345366,2.79538,5.1030490160001474e-92,5.89721101911517e-90,0.45853658536585046,0.11489998424948371,11,22201
HU07G00715,20.278923,2.83615,1.9740307526488847e-91,2.2530758405233256e-89,0.4504065040650376,0.10938730508741142,11,3055
HU07G01882,20.207169,3.4525695,8.466814542422822e-91,9.584779646289673e-89,0.40650406504064834,0.05827689399905508,11,4222
HU05G01614,20.15211,2.857745,2.5789157348135316e-90,2.8957987006094453e-88,0.44471544715446865,0.10355961568750642,11,1613
HU08G02036,19.947529,3.0779173,1.5747943961307863e-88,1.7332112133606095e-86,0.42032520325203016,0.07922507481493016,11,25180
HU02G02145,19.941093,2.3958156,1.7910399646378665e-88,1.963418712222578e-86,0.48861788617885793,0.15207119231374736,11,14933
HU06G01628,19.548424,3.1466224,4.254627356733166e-85,4.503896554923449e-83,0.4097560975609735,0.07394865333123239,11,22064
HU06G02610,19.522507,2.560263,7.068262458328786e-85,7.453926208431516e-83,0.4552845528455253,0.12127894156559593,11,23046
HU08G02202,19.512281,2.3958662,8.634264818840824e-85,9.070883892066297e-83,0.4796747967479638,0.15277996534887106,11,25346
HU10G01469,19.47596,2.4944353,1.756042248301092e-84,1.8378804436464448e-82,0.46341463414633816,0.13765947393289868,11,17735
HU02G00273,19.46925,2.3613505,2.0018492315122981e-84,2.08726648255615e-82,0.47804878048780125,0.15514254213261675,11,13061
HU09G01857,19.398533,2.7660217,7.9404681641751185e-84,8.217495691544661e-82,0.43902439024389966,0.11340368561977837,11,20172
HU03G00591,19.317245,2.6259787,3.846360967539023e-83,3.936487875818996e-81,0.4463414634146312,0.11182863443061486,11,10360
HU05G01289,19.283478,3.0557137,7.393312050471704e-83,7.53873197499385e-81,0.4089430894308922,0.07709875570955942,11,1288
HU06G00325,19.268559,3.0793629,9.864655577332242e-83,1.0021839649718304e-80,0.40569105691056706,0.07654748779335219,11,20761
HU04G00823,19.205183,2.2431283,3.3493637956050876e-82,3.3415325493203995e-80,0.5016260162601586,0.17601197038903696,11,5545
HU03G02448,19.128426,3.1384847,1.4642818144516482e-81,1.4556220832909128e-79,0.4032520325203232,0.08032761064734462,11,12217
